word,words_total_appear_in_both_group,words_total_appear_in_group_real,percet_strong_word_in_group_real,words_total_appear_in_group_fake,percet_strong_word_in_group_fake
cariocaapesar,1,1,100,0,0
carira,1,1,100,0,0
carissa,8,8,100,0,0
carissimi,1,1,100,0,0
carita,1,1,100,0,0
carla,71,63,88.73239436619718,1,1.4084507042253522
carless,1,1,100,0,0
carlossp,1,1,100,0,0
carlota,1,1,100,0,0
carmita,1,1,100,0,0
carneiro,9,7,77.77777777777779,2,22.22222222222222
carniv,1,1,100,0,0
carnoval,1,1,100,0,0
caroco,1,1,100,0,0
carola,1,1,100,0,0
carolina,6,6,100,0,0
carolyn,1,1,100,0,0
carosella,1,1,100,0,0
carpinteiro,1,1,100,0,0
carreata,22,17,77.27272727272727,5,22.727272727272727
carrillo,1,1,100,0,0
carrocar,5,4,80,1,20
carrol,1,1,100,0,0
carsten,1,1,100,0,0
cartaopost,1,1,100,0,0
cartapatent,1,1,100,0,0
carteira,4,3,75,1,25
cartelizar,1,1,100,0,0
carter,4,3,75,1,25
cartilha,15,11,73.33333333333333,4,26.666666666666668
cartola,2,2,100,0,0
cartomant,1,1,100,0,0
caruaru,4,3,75,1,25
carvalheiro,1,1,100,0,0
casablanca,1,1,100,0,0
casaco,2,2,100,0,0
casado,1,1,100,0,0
casamento,21,15,71.42857142857143,6,28.57142857142857
casaoutro,1,1,100,0,0
casarams,1,1,100,0,0
casatullio,1,1,100,0,0
cascata,2,2,100,0,0
caseira,4,3,75,1,25
casemiro,1,1,100,0,0
casildo,2,2,100,0,0
casoretti,1,1,100,0,0
casosapena,1,1,100,0,0
casoso,1,1,100,0,0
casossegundo,1,1,100,0,0
caspa,1,1,100,0,0
cassada,1,1,100,0,0
cassalo,1,1,100,0,0
castanhari,1,1,100,0,0
castbox,9,9,100,0,0
castellet,1,1,100,0,0
castelli,1,1,100,0,0
castello,8,7,87.5,1,12.5
castelo,10,7,70,3,30
castex,6,6,100,0,0
castigalo,1,1,100,0,0
castizo,1,1,100,0,0
cataclismolui,1,1,100,0,0
catalano,1,1,100,0,0
catalina,1,1,100,0,0
catalisar,1,1,100,0,0
catalizador,1,1,100,0,0
catalogador,1,1,100,0,0
catalogo,2,2,100,0,0
catalunha,5,5,100,0,0
catamara,1,1,100,0,0
catanduva,1,1,100,0,0
catapora,6,5,83.33333333333334,1,16.666666666666664
catapultar,1,1,100,0,0
catarina,7,7,100,0,0
catars,1,1,100,0,0
catastrofica,1,1,100,0,0
categorizar,1,1,100,0,0
cateterismo,1,1,100,0,0
cathay,2,2,100,0,0
cativar,2,2,100,0,0
catmat,2,2,100,0,0
catolica,1,1,100,0,0
catolicismo,1,1,100,0,0
caua,12,11,91.66666666666666,0,0
cauan,11,11,100,0,0
cauchemar,1,1,100,0,0
caue,1,1,100,0,0
causada,20,20,100,0,0
causalidad,1,1,100,0,0
causam,2,2,100,0,0
causaram,2,2,100,0,0
causem,1,1,100,0,0
causou,3,3,100,0,0
cautelar,14,11,78.57142857142857,3,21.428571428571427
cautelosament,1,1,100,0,0
cauteloso,8,7,87.5,1,12.5
cautio,1,1,100,0,0
cavaco,1,1,100,0,0
cavada,1,1,100,0,0
cavalcanti,3,3,100,0,0
cavaleirar,1,1,100,0,0
cavaleiro,1,1,100,0,0
cavalgar,1,1,100,0,0
cavalheiro,1,1,100,0,0
cavechini,1,1,100,0,0
caxia,42,36,85.71428571428571,6,14.285714285714285
caxumba,2,2,100,0,0
cayrol,2,2,100,0,0
cazarr,1,1,100,0,0
cazzo,1,1,100,0,0
cbda,11,9,81.81818181818183,2,18.181818181818183
cbers4a,1,1,100,0,0
cbnsegundo,1,1,100,0,0
cbv,3,3,100,0,0
ccai,1,1,100,0,0
ccj,25,21,84,4,16
cczernocha,2,2,100,0,0
cdi,1,1,100,0,0
cdph,1,1,100,0,0
cdtn,1,1,100,0,0
cdu,2,2,100,0,0
cearao,1,1,100,0,0
cebrap,1,1,100,0,0
cecchini,1,1,100,0,0
cecco,1,1,100,0,0
ceciliano,4,4,100,0,0
cedric,1,1,100,0,0
ceeex,2,2,100,0,0
cegueira,7,5,71.42857142857143,2,28.57142857142857
ceifou,1,1,100,0,0
ceilandia,11,10,90.90909091,1,9.090909090909092
celebrado,4,4,100,0,0
celebrar,77,56,72.72727272727273,21,27.27272727272727
celeridad,8,8,100,0,0
celeuma,1,1,100,0,0
celina,1,1,100,0,0
celsinho,1,1,100,0,0
celso,108,76,70.37037037037037,1,0.9259259259259258
cemaden,2,2,100,0,0
cemdp,2,2,100,0,0
cenad,1,1,100,0,0
cenario,208,178,85.57692307692307,1,0.4807692307692308
cenica,1,1,100,0,0
cenoura,5,5,100,0,0
cenp,1,1,100,0,0
censi,1,1,100,0,0
censor,1,1,100,0,0
centelhar,1,1,100,0,0
centenni,1,1,100,0,0
centifico,1,1,100,0,0
centimetro,7,5,71.42857142857143,2,28.57142857142857
centralidad,1,1,100,0,0
centralismo,1,1,100,0,0
centraono,1,1,100,0,0
centrista,2,2,100,0,0
centroamericana,1,1,100,0,0
centroavant,1,1,100,0,0
centrodireita,5,5,100,0,0
centroesquerdaem,1,1,100,0,0
centrooest,19,18,94.73684210526315,1,5.263157894736842
centrosauru,1,1,100,0,0
cepa,59,43,72.88135593220339,15,25.423728813559322
cepedisa,1,1,100,0,0
cepi,5,4,80,1,20
ceratomyrmex,1,1,100,0,0
cercadinho,5,5,100,0,0
cercado,1,1,100,0,0
cercaram,1,1,100,0,0
cercear,3,3,100,0,0
cerimoni,68,50,73.52941176470588,1,1.4705882352941175
cerimonia,63,50,79.36507936507937,1,1.5873015873015872
cernir,2,2,100,0,0
cerqueiro,5,5,100,0,0
certament,1,1,100,0,0
certeiro,2,2,100,0,0
certeza,42,35,83.33333333333334,3,7.142857142857142
certificador,1,1,100,0,0
cervejeiro,1,1,100,0,0
cervia,2,2,100,0,0
cesareo,1,1,100,0,0
cesariano,7,5,71.42857142857143,2,28.57142857142857
cesarismo,1,1,100,0,0
cesnna,1,1,100,0,0
cessarfogo,1,1,100,0,0
cessionario,30,22,73.33333333333333,7,23.333333333333332
cesto,1,1,100,0,0
ceticismo,3,3,100,0,0
cetonico,2,2,100,0,0
cezar,7,6,85.71428571428571,1,14.285714285714285
cezinha,1,1,100,0,0
cga,1,1,100,0,0
cglab,2,2,100,0,0
cgm,2,2,100,0,0
cgpe,2,2,100,0,0
cgtn,1,1,100,0,0
cgu,15,13,86.66666666666667,2,13.333333333333334
chacoalhao,1,1,100,0,0
chacur,1,1,100,0,0
chade,2,2,100,0,0
chadox1,4,4,100,0,0
chadud,2,2,100,0,0
chagar,24,17,70.83333333333334,7,29.166666666666668
chair,1,1,100,0,0
chamado,16,16,100,0,0
chamala,1,1,100,0,0
chamamento,7,7,100,0,0
chamamo,1,1,100,0,0
chamandoa,1,1,100,0,0
chamandoo,3,3,100,0,0
chamaram,1,1,100,0,0
chamava,1,1,100,0,0
chamber,4,4,100,0,0
chamma,3,3,100,0,0
chamou,2,2,100,0,0
champanh,2,2,100,0,0
champion,1,1,100,0,0
champselyse,1,1,100,0,0
chancelaria,1,1,100,0,0
chanceleria,1,1,100,0,0
chandan,1,1,100,0,0
chandrasekaran,1,1,100,0,0
chapagain,2,2,100,0,0
chaparr,1,1,100,0,0
chapchap,2,2,100,0,0
chapel,1,1,100,0,0
chappel,4,4,100,0,0
chariti,1,1,100,0,0
charleroi,1,1,100,0,0
chase,1,1,100,0,0
chatbot,3,3,100,0,0
chavruta,1,1,100,0,0
chechter,1,1,100,0,0
checklist,2,2,100,0,0
checkup,2,2,100,0,0
checo,127,111,87.4015748,3,2.3622047244094486
chees,1,1,100,0,0
chefeexecutiva,1,1,100,0,0
chefiado,1,1,100,0,0
chefiar,38,31,81.57894736842105,7,18.421052631578945
chegada,7,6,85.71428571428571,1,14.285714285714285
chegado,1,1,100,0,0
chegam,2,2,100,0,0
chegando,2,2,100,0,0
chegara,6,5,83.33333333333334,0,0
chegaram,5,5,100,0,0
chegaria,1,1,100,0,0
chegava,2,2,100,0,0
chegoualem,1,1,100,0,0
chegous,2,2,100,0,0
cheguei,1,1,100,0,0
cheguem,1,1,100,0,0
chelsea,8,8,100,0,0
chemim,2,2,100,0,0
chenay,2,2,100,0,0
chengdu,3,3,100,0,0
cheonan,1,1,100,0,0
cheung,1,1,100,0,0
chiadeira,2,2,100,0,0
chiado,1,1,100,0,0
chiarelli,1,1,100,0,0
chief,2,2,100,0,0
chigi,2,2,100,0,0
chikungunya,18,17,94.44444444444444,1,5.555555555555555
childcarecouk,1,1,100,0,0
childhood,1,1,100,0,0
children,4,3,75,1,25
chilea,1,1,100,0,0
chilena,1,1,100,0,0
chilenobrasileira,1,1,100,0,0
chilli,6,5,83.33333333333334,1,16.666666666666664
chimpanzeso,1,1,100,0,0
chinesa,16,14,87.5,1,6.25
chinesinho,1,1,100,0,0
chiqueiro,4,3,75,1,25
chiringuito,1,1,100,0,0
chloe,1,1,100,0,0
chongq,1,1,100,0,0
choramingar,1,1,100,0,0
chorando,2,2,100,0,0
chorao,3,3,100,0,0
chorava,1,1,100,0,0
chorei,1,1,100,0,0
chorum,1,1,100,0,0
chrisostomo,1,1,100,0,0
chrispino,1,1,100,0,0
christiann,7,7,100,0,0
christina,1,1,100,0,0
chrome,3,3,100,0,0
chuchu,1,1,100,0,0
chucrut,1,1,100,0,0
chui,1,1,100,0,0
chunki,1,1,100,0,0
churrascao,3,3,100,0,0
churrasqueiro,1,1,100,0,0
churrasquinho,3,3,100,0,0
cianos,1,1,100,0,0
ciavolih,1,1,100,0,0
ciberataqu,1,1,100,0,0
cibercrim,7,7,100,0,0
cibernetica,1,1,100,0,0
cicatrizar,4,3,75,1,25
cicc,1,1,100,0,0
cicero,7,6,85.71428571428571,1,14.285714285714285
ciclismo,2,2,100,0,0
cidadaniago,6,5,83.33333333333334,1,16.666666666666664
cidadaniama,2,2,100,0,0
cidadaniasc,1,1,100,0,0
cidadaniasp,1,1,100,0,0
cidadaossao,1,1,100,0,0
cidadeestado,1,1,100,0,0
cidadeschav,1,1,100,0,0
cidadesdormitorio,1,1,100,0,0
cidadespolo,1,1,100,0,0
cidadessatelit,2,2,100,0,0
cidh,3,3,100,0,0
cidral,4,4,100,0,0
cilindrar,5,4,80,1,20
cilindro,27,21,77.77777777777779,6,22.22222222222222
cincinnati,2,2,100,0,0
cinco,23,23,100,0,0
cinefilo,1,1,100,0,0
cinemark,2,2,100,0,0
cinemateca,1,1,100,0,0
cinematografica,1,1,100,0,0
cingapura,9,7,77.77777777777779,2,22.22222222222222
cinnara,1,1,100,0,0
cinthia,5,5,100,0,0
cinthya,1,1,100,0,0
cintia,1,1,100,0,0
cintra,1,1,100,0,0
cinturao,3,3,100,0,0
ciper,1,1,100,0,0
cipriano,1,1,100,0,0
circadiano,2,2,100,0,0
circualr,1,1,100,0,0
circuitar,11,10,90.90909091,1,9.090909090909092
circulacao,166,127,76.50602409638554,1,0.6024096385542169
circulando,2,2,100,0,0
circulatorio,2,2,100,0,0
circunferencia,1,1,100,0,0
circunscricao,1,1,100,0,0
circunscrito,1,1,100,0,0
circunspecto,1,1,100,0,0
circunstanciado,4,3,75,1,25
cirlig,1,1,100,0,0
cirurgica,2,2,100,0,0
cirurgico,32,23,71.875,9,28.125
cisatracurio,1,1,100,0,0
cisjordania,5,4,80,1,20
cismar,1,1,100,0,0
cisto,1,1,100,0,0
citalo,2,2,100,0,0
citando,4,4,100,0,0
citat,5,4,80,0,0
citigroup,2,2,100,0,0
citizen,4,3,75,1,25
citogenetico,1,1,100,0,0
citomegaloviru,1,1,100,0,0
citotoxica,3,3,100,0,0
citou,6,6,100,0,0
citywalk,1,1,100,0,0
ciumento,1,1,100,0,0
ciutat,1,1,100,0,0
civelcom,1,1,100,0,0
civilalessandro,1,1,100,0,0
civilconsiderando,1,1,100,0,0
civilizatoria,1,1,100,0,0
civilizatorio,4,4,100,0,0
civitavecchia,4,4,100,0,0
cj,28,21,75,2,7.142857142857142
clamart,1,1,100,0,0
clandestinidad,1,1,100,0,0
claor,1,1,100,0,0
clapforconni,1,1,100,0,0
clarck,1,1,100,0,0
clareamento,1,1,100,0,0
claret,1,1,100,0,0
clareza,11,11,100,0,0
clarin,5,5,100,0,0
clariv,1,1,100,0,0
classificada,3,3,100,0,0
classificaramno,1,1,100,0,0
claudio,45,34,75.55555555555556,11,24.444444444444443
clausula,20,18,90,2,10
clayton,3,3,100,0,0
clean,1,1,100,0,0
cleber,5,4,80,1,20
cleisson,2,2,100,0,0
cleusa,1,1,100,0,0
cleuza,1,1,100,0,0
clewton,2,2,100,0,0
clich,2,2,100,0,0
client,147,105,71.42857142857143,1,0.6802721088435374
climaco,1,1,100,0,0
climatica,2,2,100,0,0
climatizado,1,1,100,0,0
climatizar,1,1,100,0,0
climax,1,1,100,0,0
clinicament,4,4,100,0,0
clipeo,1,1,100,0,0
clitori,1,1,100,0,0
close,1,1,100,0,0
clp,3,3,100,0,0
clubeo,1,1,100,0,0
clubhous,1,1,100,0,0
cluster,3,3,100,0,0
cmed,1,1,100,0,0
cmn,3,3,100,0,0
cnal,1,1,100,0,0
cnb,4,3,75,0,0
cnbb,3,3,100,0,0
cndh,2,2,100,0,0
cne,7,7,100,0,0
cnf,1,1,100,0,0
cnj,28,26,92.85714285714286,2,7.142857142857142
cnmp,25,25,100,0,0
cnpem,6,6,100,0,0
cnpg,3,3,100,0,0
cnr,1,1,100,0,0
cnsaud,1,1,100,0,0
coadjuvant,1,1,100,0,0
coalizao,24,22,91.66666666666666,2,8.333333333333332
coalizo,1,1,100,0,0
coaraci,8,8,100,0,0
coatora,1,1,100,0,0
coautora,4,4,100,0,0
cobertor,4,3,75,1,25
cobicado,1,1,100,0,0
cobrado,1,1,100,0,0
cobram,1,1,100,0,0
cobraram,1,1,100,0,0
cobrava,1,1,100,0,0
cobreiro,1,1,100,0,0
cobriram,1,1,100,0,0
cobrou,4,4,100,0,0
cocega,1,1,100,0,0
coceira,8,7,87.5,1,12.5
cocker,1,1,100,0,0
codatooutra,1,1,100,0,0
codeplan,1,1,100,0,0
codeshar,1,1,100,0,0
codevasf,6,6,100,0,0
codiretora,1,1,100,0,0
coercitivament,1,1,100,0,0
coercitivo,4,3,75,1,25
coesao,3,3,100,0,0
cofen,2,2,100,0,0
coffrini,3,3,100,0,0
cofin,13,12,92.30769231,1,7.6923076923076925
cogat,1,1,100,0,0
cogitado,1,1,100,0,0
cogitar,20,15,75,5,25
cognitivocomportament,1,1,100,0,0
cohen,2,2,100,0,0
coiab,7,7,100,0,0
coincidindo,1,1,100,0,0
coirmao,1,1,100,0,0
coisadebundaoenaoexplicardinheirodequeirozparamulherdizolimpio,1,1,100,0,0
coke,1,1,100,0,0
colaboracao,55,41,74.54545454545455,1,1.8181818181818181
colaboram,1,1,100,0,0
colaborar,32,24,75,8,25
colaborativo,1,1,100,0,0
colacao,2,2,100,0,0
colapsando,3,3,100,0,0
colapsarem,1,1,100,0,0
colaterai,2,2,100,0,0
colatina,1,1,100,0,0
colbi,1,1,100,0,0
colecionador,5,4,80,1,20
colecionam,1,1,100,0,0
coleco,4,4,100,0,0
colegiada,9,8,88.88888888888889,1,11.11111111111111
colegiado,62,62,100,0,0
colegio,50,38,76,12,24
coletacomo,1,1,100,0,0
coletada,13,12,92.30769231,1,7.6923076923076925
coletadoapo,1,1,100,0,0
coletador,1,1,100,0,0
coletam,3,3,100,0,0
coletanea,2,2,100,0,0
coletivament,1,1,100,0,0
coletividad,3,3,100,0,0
coletivo,71,56,78.87323943661971,15,21.12676056338028
colhida,1,1,100,0,0
coliderado,1,1,100,0,0
coligacao,18,17,94.44444444444444,1,5.555555555555555
coligar,1,1,100,0,0
colisao,5,4,80,1,20
colisor,1,1,100,0,0
colleg,26,24,92.30769231,2,7.6923076923076925
collet,2,2,100,0,0
collier,1,1,100,0,0
colman,1,1,100,0,0
colocacao,19,14,73.68421052631578,5,26.31578947368421
colocada,3,3,100,0,0
colocado,4,4,100,0,0
colocam,1,1,100,0,0
colocando,2,2,100,0,0
colocara,4,3,75,0,0
colocaram,3,3,100,0,0
colocom,1,1,100,0,0
colocous,1,1,100,0,0
colombianao,1,1,100,0,0
colombio,47,33,70.21276596,14,29.78723404255319
colonialismo,1,1,100,0,0
colonizacao,2,2,100,0,0
colorado,1,1,100,0,0
colorimetria,1,1,100,0,0
coloss,1,1,100,0,0
colour,2,2,100,0,0
columbia,5,4,80,1,20
colunismo,1,1,100,0,0
colunista,82,75,91.46341463414635,7,8.536585365853659
comadr,1,1,100,0,0
comandado,1,1,100,0,0
comandanda,1,1,100,0,0
comandando,1,1,100,0,0
comandanteemchef,1,1,100,0,0
comandara,1,1,100,0,0
comando,13,12,92.30769231,1,7.6923076923076925
comarcar,12,12,100,0,0
combinaram,1,1,100,0,0
combustivei,3,3,100,0,0
comcap,1,1,100,0,0
comecado,2,2,100,0,0
comecamo,1,1,100,0,0
comecando,2,2,100,0,0
comecaram,6,6,100,0,0
comecarao,1,1,100,0,0
comecaremo,1,1,100,0,0
comecaria,1,1,100,0,0
comecem,1,1,100,0,0
comecinho,1,1,100,0,0
comeco,20,19,95,1,5
comediefrancais,1,1,100,0,0
comemorado,1,1,100,0,0
comemorativa,1,1,100,0,0
comemoravam,1,1,100,0,0
comentado,1,1,100,0,0
comentoa,1,1,100,0,0
comeram,1,1,100,0,0
comerciai,3,3,100,0,0
comercializacao,11,10,90.90909091,1,9.090909090909092
comercializada,1,1,100,0,0
comercializado,1,1,100,0,0
comerciario,1,1,100,0,0
cometa,2,2,100,0,0
cometeram,1,1,100,0,0
cometeu,1,1,100,0,0
cometido,26,21,80.76923076923077,5,19.230769230769234
comiccon,3,3,100,0,0
comida,4,3,75,1,25
cominicado,1,1,100,0,0
comissao,442,362,81.90045248868778,80,18.099547511312217
comissariar,1,1,100,0,0
comissionar,10,7,70,3,30
comisso,1,1,100,0,0
comiteexecutivo,1,1,100,0,0
commun,2,2,100,0,0
comorbidad,49,42,85.71428571428571,7,14.285714285714285
comoro,1,1,100,0,0
comoveu,1,1,100,0,0
compactacao,1,1,100,0,0
compagni,1,1,100,0,0
companheira,1,1,100,0,0
companheirismo,1,1,100,0,0
companhia,224,164,73.21428571428571,60,26.785714285714285
comparacao,149,112,75.16778523489933,37,24.832214765100673
comparada,3,3,100,0,0
comparado,6,6,100,0,0
comparalo,1,1,100,0,0
comparam,2,2,100,0,0
compararam,1,1,100,0,0
comparativament,1,1,100,0,0
comparecam,1,1,100,0,0
compareceria,1,1,100,0,0
comparecerna,1,1,100,0,0
compartilhada,8,6,75,1,12.5
compartilho,1,1,100,0,0
compartir,1,1,100,0,0
compassion,1,1,100,0,0
compativei,1,1,100,0,0
compatriota,3,3,100,0,0
compelido,1,1,100,0,0
compelir,3,3,100,0,0
compensacao,15,14,93.33333333333333,1,6.666666666666667
compensatorio,1,1,100,0,0
competicao,90,82,91.11111111111111,8,8.888888889
competico,2,2,100,0,0
competir,20,14,70,6,30
competitividad,3,3,100,0,0
competitivo,4,4,100,0,0
compilado,1,1,100,0,0
compilar,35,32,91.42857142857143,3,8.571428571428571
complacent,1,1,100,0,0
complementacao,4,4,100,0,0
complementaridad,1,1,100,0,0
completams,2,2,100,0,0
completoucaso,1,1,100,0,0
complexidad,14,13,92.85714285714286,1,7.142857142857142
complianc,3,3,100,0,0
complicacao,90,72,80,18,20
complicaco,5,5,100,0,0
complicada,2,2,100,0,0
complicador,1,1,100,0,0
compoem,2,2,100,0,0
comportament,99,73,73.73737373737373,1,1.0101010101010102
comportamento,88,73,82.95454545454545,1,1.1363636363636365
comportandos,1,1,100,0,0
comportar,15,11,73.33333333333333,4,26.666666666666668
composta,1,1,100,0,0
compostura,1,1,100,0,0
compramo,1,1,100,0,0
comprara,1,1,100,0,0
compredopequenonegocio,1,1,100,0,0
compreendela,1,1,100,0,0
compreendem,1,1,100,0,0
compreensivo,2,2,100,0,0
comprei,2,2,100,0,0
comprimido,1,1,100,0,0
comprobatorio,1,1,100,0,0
comprometems,1,1,100,0,0
comprometera,1,1,100,0,0
comprometers,1,1,100,0,0
comprometeus,1,1,100,0,0
comprometida,1,1,100,0,0
comprometido,32,23,71.875,9,28.125
comprometimento,19,16,84.21052631578947,3,15.789473684210526
compromis,118,101,85.59322033898306,16,13.559322033898304
compromisso,117,101,86.32478632478633,16,13.675213675213676
comprovando,1,1,100,0,0
comprovem,2,2,100,0,0
compulsivo,1,1,100,0,0
compulsoriament,6,5,83.33333333333334,1,16.666666666666664
computacion,5,4,80,1,20
comscor,1,1,100,0,0
comsefaz,2,2,100,0,0
comunicada,3,3,100,0,0
comunicador,4,3,75,1,25
comunicamo,1,1,100,0,0
comunicars,1,1,100,0,0
comunitaria,1,1,100,0,0
comunitario,41,36,87.80487805,5,12.195121951219512
comunso,1,1,100,0,0
comvest,1,1,100,0,0
conama,5,5,100,0,0
conass,23,23,100,0,0
concatenar,1,1,100,0,0
concebido,2,2,100,0,0
concedent,1,1,100,0,0
concedera,1,1,100,0,0
concederiam,1,1,100,0,0
concedeu,3,3,100,0,0
concedida,2,2,100,0,0
concedido,77,54,70.12987012987013,23,29.87012987012987
concelho,1,1,100,0,0
concentrado,1,1,100,0,0
concentrams,1,1,100,0,0
concentras,1,1,100,0,0
concessionario,29,22,75.86206896551724,7,24.137931034482758
concha,1,1,100,0,0
conciliacao,8,7,87.5,1,12.5
conciliadora,1,1,100,0,0
conciliar,1,1,100,0,0
conclamar,2,2,100,0,0
concluida,1,1,100,0,0
concluido,1,1,100,0,0
concluiram,1,1,100,0,0
concluiu,4,3,75,1,25
concomitantement,1,1,100,0,0
concordam,1,1,100,0,0
concordia,1,1,100,0,0
concorrencia,15,14,93.33333333333333,1,6.666666666666667
concorrent,28,20,71.42857142857143,1,3.571428571428571
concorreu,2,2,100,0,0
concretament,2,2,100,0,0
concretizacao,1,1,100,0,0
concretizar,10,9,90,1,10
concreto,30,22,73.33333333333333,8,26.666666666666668
concretud,1,1,100,0,0
condado,24,20,83.33333333333334,4,16.666666666666664
condao,1,1,100,0,0
condenacao,66,48,72.72727272727273,18,27.27272727272727
condenacoeso,1,1,100,0,0
condenadosergio,1,1,100,0,0
condenarei,1,1,100,0,0
condenatorio,4,3,75,1,25
condesb,2,2,100,0,0
condescend,1,1,100,0,0
condicao,272,216,79.41176470588235,56,20.588235294117645
condicionador,1,1,100,0,0
condicionamento,4,3,75,0,0
condicionant,4,4,100,0,0
condicionar,20,15,75,5,25
condizent,2,2,100,0,0
conduct,1,1,100,0,0
conduta,56,42,75,14,25
condutor,10,7,70,3,30
conduzida,1,1,100,0,0
conduzido,3,3,100,0,0
conduzindo,1,1,100,0,0
conectamo,1,1,100,0,0
conectando,1,1,100,0,0
confeccao,5,4,80,1,20
confeccionada,1,1,100,0,0
confeccionar,5,4,80,1,20
confederacao,52,46,88.46153846153845,6,11.538461538461538
confeitaria,1,1,100,0,0
conferencista,1,1,100,0,0
confiant,11,11,100,0,0
confinada,1,1,100,0,0
confinado,3,3,100,0,0
confirmacaoo,1,1,100,0,0
confirmada,13,13,100,0,0
confirmado,36,35,97.22222222222221,1,2.7777777777777777
confirmando,1,1,100,0,0
confirmaram,2,2,100,0,0
confirmas,1,1,100,0,0
conflagrada,1,1,100,0,0
conflitando,1,1,100,0,0
conflitant,3,3,100,0,0
conflitar,1,1,100,0,0
conflito,52,37,71.15384615384616,15,28.846153846153843
conflituoso,4,4,100,0,0
conformacao,2,2,100,0,0
conformar,220,166,75.45454545454545,54,24.545454545454547
conformeportaria,3,3,100,0,0
confortavei,1,1,100,0,0
confrontacao,2,2,100,0,0
confrontalo,1,1,100,0,0
confronto,5,5,100,0,0
confucio,4,3,75,1,25
confundem,1,1,100,0,0
confuso,13,11,84.61538461538461,2,15.384615384615385
congelamento,12,11,91.66666666666666,1,8.333333333333332
congener,1,1,100,0,0
congenita,5,5,100,0,0
congestionamento,4,3,75,1,25
conglomerado,2,2,100,0,0
congonhar,1,1,100,0,0
congratulamo,1,1,100,0,0
congratulandos,1,1,100,0,0
congratular,1,1,100,0,0
congressista,22,17,77.27272727272727,5,22.727272727272727
congresso,456,354,77.63157894736842,1,0.21929824561403508
congressu,1,1,100,0,0
conhecia,2,2,100,0,0
conib,1,1,100,0,0
conicet,1,1,100,0,0
conif,1,1,100,0,0
conitec,3,3,100,0,0
conjugacao,1,1,100,0,0
conjuncao,8,6,75,2,25
conjunta,130,91,70,32,24.615384615384617
conjuntament,4,4,100,0,0
conjuntar,123,91,73.98373983739837,32,26.01626016260163
conjuntivit,6,6,100,0,0
conjuntivo,1,1,100,0,0
conjunto,32,27,84.375,5,15.625
conjuntur,7,6,85.71428571428571,0,0
conjuntura,6,6,100,0,0
conjuracao,1,1,100,0,0
conley,1,1,100,0,0
conmebol,12,11,91.66666666666666,1,8.333333333333332
connecticut,1,1,100,0,0
conoravac,1,1,100,0,0
consabido,1,1,100,0,0
consagrado,1,1,100,0,0
conscientizarem,1,1,100,0,0
consecutivament,1,1,100,0,0
consecutivo,62,55,88.70967741935483,7,11.29032258064516
conseguem,2,2,100,0,0
conseguido,2,2,100,0,0
conseguimo,3,3,100,0,0
conseguint,1,1,100,0,0
conseguiram,5,4,80,1,20
conseguirao,1,1,100,0,0
conseguiu,4,4,100,0,0
conselho,28,27,96.42857142857143,1,3.571428571428571
consenso,30,22,73.33333333333333,8,26.666666666666668
consensu,1,1,100,0,0
consentir,3,3,100,0,0
consequencia,126,91,72.22222222222221,35,27.77777777777778
consequentement,24,18,75,6,25
conservacao,25,21,84,4,16
considerada,9,9,100,0,0
considerado,13,13,100,0,0
considerala,1,1,100,0,0
consideralo,1,1,100,0,0
consideram,4,3,75,1,25
considerars,1,1,100,0,0
considerava,1,1,100,0,0
consideravelment,11,8,72.72727272727273,3,27.27272727272727
considerese1,1,1,100,0,0
considero,1,1,100,0,0
consif,1,1,100,0,0
consigamo,1,1,100,0,0
consignar,5,5,100,0,0
consigo,4,4,100,0,0
consistencia,30,26,86.66666666666667,1,3.3333333333333335
consistentement,2,2,100,0,0
consistira,1,1,100,0,0
consolacao,1,1,100,0,0
consolidacao,5,4,80,1,20
consolidam,1,1,100,0,0
consolidar,66,54,81.81818181818183,12,18.181818181818183
consom,1,1,100,0,0
consonancia,4,4,100,0,0
consorcio,204,201,98.52941176470588,3,1.4705882352941175
conspicuo,1,1,100,0,0
conspiracionistasporem,1,1,100,0,0
constam,2,2,100,0,0
constantement,18,14,77.77777777777779,4,22.22222222222222
constatar,56,40,71.42857142857143,16,28.57142857142857
constatous,1,1,100,0,0
constelacao,6,6,100,0,0
constitucionalismo,1,1,100,0,0
constitucionalo,1,1,100,0,0
constituicao,199,143,71.85929648241206,56,28.14070351758794
constrangido,1,1,100,0,0
constrangimento,11,10,90.90909091,1,9.090909090909092
construcap,1,1,100,0,0
construido,2,2,100,0,0
construimo,1,1,100,0,0
construindo,1,1,100,0,0
construiu,1,1,100,0,0
construtiva,1,1,100,0,0
construtivo,4,3,75,1,25
construtor,17,12,70.58823529411765,5,29.411764705882355
consulado,11,9,81.81818181818183,2,18.181818181818183
consular,2,2,100,0,0
consultado,3,3,100,0,0
consultalo,2,2,100,0,0
consultamo,1,1,100,0,0
consultivo,10,8,80,2,20
consultora,1,1,100,0,0
consultoria,26,19,73.07692307692307,7,26.923076923076923
consumada,1,1,100,0,0
consumia,1,1,100,0,0
consumidor,104,90,86.53846153846155,14,13.461538461538462
consumilo,1,1,100,0,0
consumo,4,4,100,0,0
contabil,127,92,72.44094488188976,13,10.236220472440944
contabilidad,9,8,88.88888888888889,1,11.11111111111111
contabiliz,116,92,79.31034483,13,11.206896551724139
contabiliza,115,92,80,13,11.304347826086957
contabilizacao,2,2,100,0,0
